LakeID,date,st,zv,lmo,wind,swr,Latitude,Longitude,Elevation_m,SurfaceArea_km2,Volume_km3,MaxDepth_m,MeanDepth_m,Secchi_m,lmozv,zg,zp,meta_upper,meta_lower,thermo_dep,surf_temp
1,2002-07-15,105.06416451465388,2.947941592416847,0.05048401610543888,1.0847731260995257,321.76219276521863,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.01712517515112976,3.069943302492116,3.6249710799838235,2.3458911909178006,7,3.83593867289202,27.37
1,2003-07-16,41.73491265551073,2.947941592416847,0.5545382704706304,2.3876550443390725,312.35997587678423,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.18811033159445895,3.068710062638853,3.302005715464708,6.9116299004067185,8,7.479284633620123,24.8
1,2004-07-14,89.79498852187555,2.947941592416847,6.257923736987138,5.077913201506483,266.25496178109336,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,2.122811304363947,3.0696467916542773,3.8159180677118516,2.964002230216815,7.16957105670572,4.363039859977266,27.6
1,2005-07-15,56.79196683833616,2.947941592416847,0.2792685366981885,1.6850306549019824,218.00856987811625,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.09473340225483654,3.0690033895111712,3.9436546223302744,2.9913411779419623,8,4.197455652598179,25.4
1,2006-07-17,110.6701343278228,2.947941592416847,0.3043326612679181,1.998283052561212,333.6526730543493,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.10323564824037552,3.070053164991466,3.3232964430827945,1.1865211459307445,7,4.4371978492872195,28.7
1,2007-07-16,71.88465224611497,2.947941592416847,0.16282762183080646,1.5741367832716044,304.8396672860965,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.055234344618515153,3.0692977945989086,4.300422700427832,2.6442357967975307,7,5.364607083952564,27.2
1,2008-07-14,46.175182388779774,2.947941592416847,0.8369114637258197,2.654577203634584,284.4321746738468,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.2838968946598716,3.06879664239697,2.6523010206847677,3.457107309601868,7.249180176479051,5.473006688894636,25.6
1,2009-07-13,59.01996882355745,2.947941592416847,0.6574842937060146,2.553031490592105,322.0737198437357,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.22303165551084791,3.0690467099918766,4.219363930980391,2.4950878396082268,7.174373427462499,5.423257204664154,25.3
1,2010-07-12,78.69425271742168,2.947941592416847,0.5470391032553272,2.0110636431998605,189.20439900701865,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.18556646599189963,3.0694306081672877,3.33518600233447,2.735961098726501,8,4.743723696893122,28
1,2011-07-12,1.915357341509806,2.947941592416847,0.5073302088844219,2.258252316909944,288.86759604474605,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.1720964249052476,3.067934833784911,2.5888073514578642,NA,NA,NA,20.3
1,2012-07-16,69.04186310911405,2.947941592416847,0.6165404706440545,2.339317796265108,264.2276373247893,39.558974,-84.4737257,286,2.5,0.01,8,4,0.71,0.20914270222653517,3.069243040196668,4.288649341646075,3.640907738345369,7,4.7639362952980715,28.5
342,1956-07-15,5.227990829130774,2.0808765734158676,2.048223977801958,3.3054784070962477,224.38699597535611,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.9843082496909903,2.1976968340815866,3.198869064599855,3.118289957059451,5,3.4852958523060265,19.05
342,1966-07-15,0.2392236664836802,2.0808765734158676,1.8478265184848617,3.0114364822579867,188.0754387303856,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.888003902822337,2.1975665637445703,2.673458393392506,NA,NA,NA,20.75
342,1967-07-15,1.136924192106043,2.0808765734158676,2.9557335947934713,3.439308314162605,175.1540556554468,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,1.4204271567830091,2.1975900093787333,1.9346609798157068,NA,NA,NA,19.9
342,1968-07-15,8.187207704228564,2.0808765734158676,0.7879379882690033,2.492689492433956,250.14087606625668,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.37865676337331333,2.19777406302198,1.9422940898271681,0.5,2.9276558537937163,0.75,18.735
342,1969-07-15,2.1150396442355386,2.0808765734158676,7.581358488344085,5.6417181404430075,301.41112579186904,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,3.6433484740033806,2.1976155532885078,2.115509228483623,NA,NA,NA,19.7
342,1972-07-15,7.605897461493685,2.0808765734158676,0.210626206029475,1.562781965960631,230.5976753002992,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.10121994198037468,2.1977590623250682,3.1273035706376526,2.9820423045754256,5,3.4859938909501254,22.4
342,1973-07-15,3.9829766659127457,2.0808765734158676,0.9029364984977126,2.2864626381628113,168.46406505991936,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.4339212186023581,2.197664387639427,2.294950025494502,3.4842432297910646,3.4842432297910646,3.4842432297910646,22.05
342,1975-07-15,10.181850178765286,2.0808765734158676,2.560926777015315,3.26800480849044,173.42953368317296,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,1.2306961449479052,2.1978263144796912,2.0965178375493934,0.5,3.191875977300678,0.75,22
342,1976-07-15,1.729615792573385,2.0808765734158676,0.7694388537543101,2.306122096016901,202.83595215549727,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.36976669523999495,2.1976054598544223,2.113558692086418,NA,NA,NA,16.4
342,1977-07-15,2.0790100097656248e-11,2.0808765734158676,2.909312493900199,2.524601880246012,70.38181931944162,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,1.398118721248522,NA,NA,NA,NA,NA,17.7
342,1978-07-15,0.7635778151734051,2.0808765734158676,5.520685150706821,3.8348334964048743,129.99262499995905,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,2.6530574764673944,2.197580246843789,2.668615156939012,NA,NA,NA,16.85
342,1979-07-15,6.942408425467355e-12,2.0808765734158676,26.23804482973453,5.01847648341939,61.299420272525,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,12.609130769665693,NA,NA,NA,NA,NA,17.5
342,1980-07-15,0.2742962276826001,2.0808765734158676,2.136370034825098,3.111057722968736,179.35764233287043,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,1.0266683099411968,2.197567474263664,2.304474821010739,NA,NA,NA,16.6
342,1981-07-15,3.820001846999713,2.0808765734158676,4.730580544962888,4.019241784234906,174.6586558561952,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,2.273359508871491,2.197660089029742,3.0452504716731186,3.43870153293466,5,3.4912176830278794,20.1
342,1982-07-15,3.132226800902911,2.0808765734158676,1.8206527769766936,3.14737028625447,217.9157148402952,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.8749451073823167,2.197642115723656,2.112267307552844,NA,NA,NA,19.6
342,1983-07-15,1.4383706872273216,2.0808765734158676,0.9969499841458508,2.607146090708226,226.2011915684069,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.4791009696982197,2.1975978965307266,2.3019013318631036,NA,NA,NA,21.6
342,1984-07-15,6.693234894790202,2.0808765734158676,2.8372003443927465,3.6870097707661778,224.8045093624333,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,1.3634640231137467,2.197735123149507,2.8569641090921265,3.057843243949713,5,3.483769807156578,20.05
342,1985-07-15,4.00196210189478,2.0808765734158676,0.975152778765728,2.676835891873874,250.3022391196873,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.4686259585137065,2.197664856087963,2.7460688488123908,3.4913703718509246,3.4913703718509246,3.4913703718509246,20.8
342,1986-07-15,6.337142234161951,2.0808765734158676,7.367536714495871,4.2650002241936615,134.00068644689418,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,3.5405928485232905,2.197725751774045,1.9833542850893728,0.5,2.8019580980415153,0.75,18.1
342,1987-07-15,2.027034759521485e-11,2.0808765734158676,1.4684555213838903,2.9657882585061,226.06419624143615,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.7056908324809212,NA,NA,NA,NA,NA,17.1
342,1988-07-15,10.946544823071516,2.0808765734158676,0.30587381968022365,1.8001542685255827,242.69399137863044,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.146992773904949,2.1978464533114934,3.2614601126813545,2.9045673839990704,5,3.4812066696520287,23.9
342,1989-07-15,3.699962925406844,2.0808765734158676,7.0941830452476875,5.148673699481969,244.8250624054428,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,3.409228176182605,2.1976569210606534,2.2175258560923274,0.75,0.75,0.75,18.5
342,1990-07-15,0.30822502909150123,2.0808765734158676,7.123774417407832,4.674942988117385,182.51180285972933,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,3.423448804420814,2.1975683625888713,0.8351150893509995,NA,NA,NA,18.4
342,1991-07-15,1.785721097673689e-11,2.0808765734158676,0.4362805583123025,1.607644989965084,121.19278089289224,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.20966191069954965,NA,NA,NA,NA,NA,23
342,1992-07-15,1.556898559482583,2.0808765734158676,2.643717230792177,3.155268054783284,151.20492487615053,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,1.270482480588638,2.1976009973761075,3.0803257234927335,NA,NA,NA,22
342,1993-07-15,1.6743455614362447e-11,2.0808765734158676,0.6244099762871651,2.139613723734155,199.6220210271368,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.300070645354118,NA,NA,NA,NA,NA,18
342,1994-07-15,14.551663725063865,2.0808765734158676,0.2605607815339306,1.8425218656081617,305.49285692681593,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.12521683643456394,2.1979405713110767,2.2666513804279003,0.5,5,3.4428007692655607,23.4
342,1995-07-15,1.874821526663644e-11,2.0808765734158676,1.8649779177695829,3.553040803742024,306.0546963498322,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.8962462942759378,NA,NA,NA,NA,NA,18.9
342,1996-07-15,0.40033891121114257,2.0808765734158676,12.06534513228721,5.4439926881432035,170.17078686739887,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,5.798203164198881,2.197570769345636,1.9363351110469091,NA,NA,NA,19.2
342,1997-07-15,5.7457024031650645,2.0808765734158676,1.4598444430235198,2.709570789253416,173.40718212520315,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.7015526349201524,2.197710419140719,3.198024516730898,3.081459279029623,5,3.4876984180094666,21.2
342,1998-07-15,0.6157893342970546,2.0808765734158676,0.9731784419387618,2.355172735659146,170.82364027410136,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.4676771579686913,2.1975763937646744,2.3034283206405077,NA,NA,NA,18.5
342,1999-07-15,6.105319609947617,2.0808765734158676,5.140206011904062,4.62185335784623,244.42190118704033,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,2.4702118701188245,2.1977199187498484,2.395708409869109,3.34309146568363,5,3.4879724547359805,24.2
342,2000-07-15,0.4408487582343715,2.0808765734158676,18.532173263590035,4.826273445179329,77.1936502825767,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,8.905945456038513,2.1975718318316364,1.9364666340795236,NA,NA,NA,21.1
342,2001-07-15,7.05695070305845,2.0808765734158676,1.824457621741175,3.393134989681891,272.48449164138464,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.876773589096749,2.1977448107398074,3.2055581092164043,3.0075018628230703,5,3.489206313057648,24.4
342,2002-07-15,9.60255432584156,2.0808765734158676,0.5469092712827058,2.2577135095898178,267.7708926169021,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.2628263868552884,2.1978113077864996,3.0120426208228652,2.879055127969671,5,3.4847416258218846,23.8
342,2003-07-15,13.481480854182974,2.0808765734158676,0.7721760478175907,2.537974280710396,269.4123381300927,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.37108209957403837,2.197912409168823,1.926423827661583,0.5,3.0667743545961663,0.75,21.2
342,2004-07-15,7.638836874294776,2.0808765734158676,8.464988046421448,4.7217127941649135,158.2502877390723,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,4.067991419849438,2.1977598287306335,2.06377395690597,0.5,2.9077081800993403,0.75,20.6
342,2005-07-15,3.921598859982157,2.0808765734158676,0.4467211277381814,2.1381478619045007,278.4510561575296,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.2146793007549051,2.197662748217147,2.745471208204148,3.4911215021985718,3.4911215021985718,3.4911215021985718,20.4
342,2006-07-15,2.305223265592952,2.0808765734158676,95.32825322962164,7.162632678345035,49.053337466531886,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,45.811584621347976,2.197620543139178,3.170576171336976,NA,NA,NA,21.4
342,2007-07-15,6.17297949670766,2.0808765734158676,5.261202786430015,4.59319827058149,234.38655364130116,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,2.5283588914615325,2.1977215398777394,2.462737857608781,3.236651158706238,5,3.482962510653288,20.2
342,2008-07-15,1.0055189689134725,2.0808765734158676,0.9114621836946556,2.325842679943517,175.660659670281,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.4380183790518833,2.197586588907146,2.67050680967179,NA,NA,NA,21.9
342,2009-07-15,4.819979224341079,2.0808765734158676,0.4877756213675913,2.250114581687531,297.2117454908301,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.2344087235154376,2.1976862577370335,3.2895345813703107,3.121351290336877,5,3.48993469892929,21.9
342,2010-07-15,20.685144949938397,2.0808765734158676,0.5242934794112005,2.19068326398988,255.17402946582345,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.2519579902572239,2.1981012646686993,2.202965286700262,0.5,5,3.117331059684732,26.975
342,2011-07-15,1.141673201744951,2.0808765734158676,1.0274015399577614,2.3313584241881937,156.9491927978189,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.4937349735603146,2.1975901530582345,3.293772536643157,NA,NA,NA,22.8
342,2012-07-15,14.449663542155164,2.0808765734158676,6.096949808906802,4.894264813173382,244.6932159773556,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,2.929991084910116,2.1979378027133527,2.312967148033575,0.5,5,3.4531094275611904,22.2
342,2013-07-15,2.503912579819628,2.0808765734158676,2.9442975965268703,3.610561504907756,203.42985749650344,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,1.4149313967688395,2.1976257494558604,3.2923188441848548,NA,NA,NA,22.4
342,2014-07-15,3.531067185380498,2.0808765734158676,0.33805956519869546,1.9627409466912331,284.62161380198006,54.84665,26.9676,163,6.3,0.02,5.5,3,1.13,0.16246017160150591,2.197652548451109,2.172985578559019,0.75,0.75,0.75,20.5
808,1991-02-04,2937.776153808729,23.42149897109215,4.315503964141249,4.616955885693796,290.2069519782473,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.18425396126301033,23.567349334275537,17.43273644851019,15.517369832004512,18.17892136860189,16.462130550021282,19.9
808,1994-02-14,3125.1537643542115,23.42149897109215,1.6663945349718123,3.390043074376363,297.5157582538355,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.07114807370051551,23.567904755380155,17.247712480292424,14.0051659965567,18.175727285196476,14.48205687964899,20.4
808,1995-02-21,3469.372695957999,23.42149897109215,6.625375849877414,3.5660941110462105,87.1043887129805,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.2828758252430703,23.568925149636776,18.807218318415117,15.913823562169503,20.175727285196476,16.479133500770157,20.7
808,2000-02-29,3262.114653481143,23.42149897109215,0.26169849758628916,1.72728863859706,250.59111976581815,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.01117343078294387,23.568311042896894,18.364875692292035,13.939163194132261,16.20745882371648,14.480643106681898,20.4
808,2002-02-12,3163.3214390277267,23.42149897109215,1.3475649442915778,2.2288045052459484,104.55345362333506,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.057535384304599896,23.568018505234896,19.802475412442256,17.951031631598216,21.578551025436244,18.472849923913632,20.2
808,2003-02-20,3245.0059428590703,23.42149897109215,5.3470514952271655,4.685518030643895,244.81083241806832,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.22829672438244594,23.568260836205365,20.66655219030426,21.453432253103212,23.875812379971553,22.42425074074078,20
808,2004-02-18,2956.3495442388357,23.42149897109215,9.968511090862442,4.93861439700532,153.76490167259584,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.42561371085454525,23.567404461658597,16.415905465573793,13.305320507080296,17.53732032119134,14.45102958966878,20.09
808,2005-02-24,3677.519511255343,23.42149897109215,0.3630843919486263,1.8471522094147903,220.888256854006,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.015502184228121399,23.569541808043844,16.914088347302968,14.783661447671923,17.871051982004946,15.468027702218087,21.76
808,2006-02-22,3685.756043902872,23.42149897109215,5.671047646098315,4.9476573513395685,271.77387454809167,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.2421300042793065,23.569566834003325,18.32971867442964,17.393957889625323,20.913708352313208,19.431086663373343,21.63
808,2007-02-26,3549.554096818593,23.42149897109215,3.6229094954165495,4.017667854543902,227.79110568242757,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.15468307557462932,23.569163074926635,18.8338023624625,17.63280935011761,19.195084770548277,18.46010744608082,21.37
808,2008-02-19,3442.579066379148,23.42149897109215,0.27929557491066836,1.4115219482804,128.13595457229684,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.011924752350623985,23.568845573313926,18.231356475235152,16.337982207728047,20.094011306414387,18.421212206623828,20.8
808,2009-02-17,3973.319929607575,23.42149897109215,0.4418834860215266,1.8280813607566797,175.9344740801211,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.01886657581425163,23.57041888425944,17.158704284292032,13.184866899365106,19.02844775648275,18.40883360475023,21.92
808,2010-02-17,3823.683325929679,23.42149897109215,1.4190661435148324,2.342033460213659,115.1990253253152,-38.133,176.406,302,10.73,0.28,78.5,26.2,10,0.06058818631831834,23.569974597539332,16.746477431577766,13.44363441762267,18.88372581427145,16.429993242310825,21.68
2447,1973-08-09,-2.869314129432936e-11,1.9519246671874009,0.15215396723421032,1.3771335065190164,218.43237685802148,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.07795073743980832,NA,NA,0.2,0.2,NA,29.8
2447,1974-07-23,-2.4000652184647124e-11,1.9519246671874009,0.04432272989871384,0.9671122111219136,259.7025752604435,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.02270719287675178,NA,NA,0.2,0.2,NA,27.8
2447,1977-08-17,-2.009865407193645e-11,1.9519246671874009,1.0688568781578485,2.724907878135394,240.88406650703735,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.5475912549934641,NA,NA,0.2,0.2,NA,28.6
2447,1978-08-08,-2.4488401948735956e-11,1.9519246671874009,2.1333260797677536,3.406354422104643,235.76775805265063,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,1.0929346381188678,NA,NA,0.2,0.2,NA,28.5
2447,1979-08-08,-2.2066472085674163e-11,1.9519246671874009,1.156252135108009,2.777674893566076,235.8651893483042,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.5923651432583691,NA,NA,0.2,0.2,NA,29.7
2447,1980-07-21,-1.98127317964361e-11,1.9519246671874009,4.589563037578246,4.4485579051509045,244.0948190596387,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,2.351301315430126,NA,NA,0.2,0.2,NA,28
2447,1981-07-30,-2.019956781623069e-11,1.9519246671874009,0.3583163953156013,1.9224877948780943,252.34589853923617,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.18357081158870356,NA,NA,0.2,0.2,NA,28.8
2447,1982-07-09,-1.818129293034586e-11,1.9519246671874009,0.8172386575780487,2.5920645727928995,271.1819031054478,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.4186835031679975,NA,NA,0.2,0.2,NA,30.2
2447,1983-07-19,-1.7794456910551262e-11,1.9519246671874009,0.35280958916558125,1.9768013246609444,278.62549088037986,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.18074959300245813,NA,NA,0.2,0.2,NA,29.6
2447,1984-07-26,-1.1167787701896069e-11,1.9519246671874009,2.932041369905031,3.783398349056334,235.04351495098965,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,1.5021283450092957,NA,NA,0.2,0.2,NA,28.4
2447,1985-08-08,-2.1982377298762293e-11,1.9519246671874009,1.096846954595258,2.571432117343345,197.26558057977823,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.5619309869041947,NA,NA,0.2,0.2,NA,30
2447,1986-08-07,-1.870268060919944e-11,1.9519246671874009,0.5053424178519857,2.160789516558731,254.0526885918804,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.25889442679166097,NA,NA,0.2,0.2,NA,31.1
2447,1987-07-21,-2.1107791514878863e-11,1.9519246671874009,2.740652541502437,3.889449647262108,273.2012222444724,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,1.4040770054161684,NA,NA,0.2,0.2,NA,29.4
2447,1988-07-25,-2.8575408592652735e-11,1.9519246671874009,0.15622523396838262,1.4836057584453466,265.99685640290306,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.08003650786046637,NA,NA,0.2,0.2,NA,31.5
2447,1989-07-26,-2.1292800046084974e-11,1.9519246671874009,1.0801272504654922,2.7066018853829914,233.5986743602363,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.5533652341316465,NA,NA,0.2,0.2,NA,30.5
2447,1990-07-24,-2.590119436885534e-11,1.9519246671874009,0.18839742298897347,1.5745943076085027,263.6958106118098,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.09651879816675618,NA,NA,0.2,0.2,NA,32.6
2447,1991-07-24,-1.7794456910551262e-11,1.9519246671874009,0.35963863328135764,1.933140782616663,255.62084576035303,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.18424821373848102,NA,NA,0.2,0.2,NA,29.6
2447,1992-08-03,-2.1814187724938556e-11,1.9519246671874009,0.5347917951849286,2.1823702937999023,247.32769243348247,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.2739817802269641,NA,NA,0.2,0.2,NA,31.2
2447,1993-08-02,-2.869314129432936e-11,1.9519246671874009,0.3883879160377489,1.9030726307659125,225.82526994357036,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.19897689832333088,NA,NA,0.2,0.2,NA,30.16
2447,1994-07-20,-1.4716587709576897e-11,1.9519246671874009,0.7390094985007573,2.504229118795734,270.42343180814777,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.378605542992406,NA,NA,0.2,0.2,NA,29.45
2447,1995-08-09,-2.019956781623069e-11,1.9519246671874009,0.04330201883652192,0.9032246658960216,216.54660514251884,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.02218426743841368,NA,NA,0.2,0.2,NA,28.8
2447,1996-08-08,-2.869314129432936e-11,1.9519246671874009,0.29226349415891456,1.593541051201017,176.19247334150882,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.1497309292064266,NA,NA,0.2,0.2,NA,29.8
2447,1997-07-15,-2.2604678721910116e-11,1.9519246671874009,0.25802466582472444,1.7290456660897902,254.9355046779469,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.1321898688828609,NA,NA,0.2,0.2,NA,30.24
2447,1998-08-03,-1.8534491035375704e-11,1.9519246671874009,0.22152228433969495,1.6349140518916434,251.0380283629864,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.11348915665833274,NA,NA,0.2,0.2,NA,29.94
2447,1999-08-03,-1.9459533691406248e-11,1.9519246671874009,0.6122413164536671,2.273872033527172,244.36982825317577,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.31366032037284913,NA,NA,0.2,0.2,NA,30.75
2447,2000-08-15,-2.349608346317592e-11,1.9519246671874009,0.4732022023631647,2.118635470656129,255.7373242058102,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.2424285170006171,NA,NA,0.2,0.2,NA,28.49
2447,2001-08-09,-2.009865407193645e-11,1.9519246671874009,0.0885737048841444,1.2590282185626684,286.7303984215265,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.04537762464561374,NA,NA,0.2,0.2,NA,28.6
2447,2002-07-29,-2.6489857877238412e-11,1.9519246671874009,0.3087636947190547,1.8340253075206312,254.25054950314495,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.1581842270398496,NA,NA,0.2,0.2,NA,29.78
2447,2003-07-14,-3.0257304330890096e-11,1.9519246671874009,1.005938580590941,2.742743909956344,261.0095934705234,26.967,-80.833,4.6,1780,5.2,5.5,2.7,0.625,0.5153572765902049,NA,NA,0.2,0.2,NA,30.3
